date,K600,K600.lower,K600.upper,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,msgs.fit,warnings,errors,site,DO_mgl,DO.sat,temp.water,depth,discharge
2019-08-06,1.1820298917829866,0.17861441572585748,2.549884992229355,0.4316974794750621,0.11243818923757594,0.7452577217519383,-0.783766822522422,-1.5048842402391134,-0.09262379975973761,w      ,,,wb,7.07875,8.259000784635745,24.510613541666668,0.2917582418986258,0.3250732649738506
2019-08-07,1.0988130900226185,0.07029965210845393,2.5222859683682,0.24458045496526798,-0.09326641265947257,0.5762446240730017,-0.8276351632287293,-1.6195244657758463,-0.11011728584761633,w      ,,,wb,7.0129166666666665,8.252476802748202,24.4602875,0.28776581002763085,0.30366450147845225
2019-08-08,1.2426409747192975,0.19596704459064154,2.6968461503949177,0.31916002804078625,-0.013060256727938997,0.6420364481774228,-0.9720775000778658,-1.8300926207443535,-0.21871597272692142,w      ,,,wb,6.707395833333333,8.154031230341927,25.140773958333334,0.267937611569016,0.2375335627674588
2019-08-09,1.594449562674848,0.44043350612907206,2.8902640664619796,0.6241712032551634,0.2725257635771624,0.9724471489826529,-1.4960723614507507,-2.417253281621558,-0.6645334170413492,w      ,,,wb,6.4865625,8.117969297458544,25.4390375,0.2558115265938842,0.2027863745686758
2019-08-10,1.574140898674675,0.48034275518411074,2.815667844260833,0.85992417079465,0.5230108646952311,1.205784888189595,-1.63566227758814,-2.5047358221899017,-0.8370036641791669,w      ,,,wb,6.584895833333333,8.11133881781703,25.548835416666666,0.24874805281161824,0.18429801913092236
2019-08-11,1.5219397728022566,0.38521831367046444,2.71305999950112,0.8562767051567441,0.520605089403474,1.1974516715360046,-1.6049228197430994,-2.4285884076446567,-0.7701471358045776,w      ,,,wb,6.528958333333334,8.158466836996483,25.400683333333333,0.24627524185493974,0.1781264028171636
2019-08-12,1.250343805459053,0.1696671812187164,2.3880603928453454,0.8909183729065089,0.5619318956851483,1.2268010208788427,-1.479327427108549,-2.1926335058580646,-0.7840616319326397,w      ,,,wb,6.621145833333333,8.161560640805755,25.320348958333334,0.24173503102483415,0.16719346705047056
2019-08-13,0.9904876770093288,0.127426284153163,2.136534975910396,0.9138949513382846,0.5900834121359337,1.2335107969810335,-1.3178702650190792,-2.0586969493402467,-0.6796040380837787,w      ,,,wb,6.6379166666666665,8.102212960681086,25.494061458333334,0.2633353232358858,0.23308320679246433
2019-08-14,1.0645164066098363,0.09391200547149085,2.440603655217883,0.3334944346511654,-0.010659760769274773,0.6564338372720494,-0.870427767617469,-1.682780974468549,-0.1500423303331563,w      ,,,wb,6.721666666666667,8.04487380141642,25.880876041666667,0.2845688691544559,0.29205720028850857
2019-08-15,1.1424101053913878,0.1696063745691856,2.526944392022161,0.2890747751177932,-0.02958558978599635,0.6121451576649803,-0.8217144626583923,-1.6665563092306885,-0.11498589567861023,w      ,,,wb,6.667708333333334,8.077106517770726,25.784548958333332,0.28042905023985726,0.2778393036686877
