date,tmax_med,tmax_mean,tmax_std,tmax_cnt,tmax_max,tmax_min
20151125,13.5469999,13.5085899,0.1858769,8,13.8570004,13.2670002
20151126,14.3760004,14.3541431,0.1314867,8,14.6120005,14.1820002
20151127,19.809,19.7379362,0.2303316,8,20.1189995,19.2940006
20151128,21.1369991,21.0946445,0.2639434,8,21.548000300000002,20.6280003
20151129,21.2280006,21.1774432,0.2693155,8,21.6270008,20.6580009
20151130,22.8220005,22.7741254,0.2526628,8,23.191,22.382
20151201,9.3559999,9.3273807,0.0977254,8,9.4119997,9.0889997
20151202,12.0120001,11.9889862,0.1493068,8,12.2220001,11.6789999
20151203,16.3990002,16.3977179,0.0778781,8,16.5200005,16.2630005
20151204,10.1289997,10.1261989,0.0679971,8,10.2399998,9.993
20151205,12.3500004,12.4126745,0.2816955,8,12.9680004,12.0179996
20151206,13.0310001,12.9891731,0.1237552,8,13.2069998,12.7740002
20151207,15.323,15.3108958,0.2940492,8,15.835,14.823
20151208,16.9549999,16.7915662,0.6004808,8,17.6170006,15.6420002
20151209,16.0380001,16.0638495,0.285014,8,16.5459995,15.5310001
20151210,16.8920002,16.8637887,0.0568855,8,16.9220009,16.7360001
20151211,18.9349995,18.9248907,0.0560017,8,19.0349998,18.8619995
20151212,21.7889996,21.8269533,0.1458525,8,22.1019993,21.5919991
20151213,23.1490002,23.1291173,0.1262947,8,23.3320007,22.868
20151214,22.6049995,22.5583822,0.1072711,8,22.7310009,22.3719997
20151215,21.6940002,21.6073061,0.1957969,8,21.875,21.191
20151216,21.6380005,21.6121856,0.08628,8,21.7509995,21.4449997
20151217,17.6079998,17.5802929,0.1041496,8,17.7549992,17.3759995
20151218,13.9309998,13.8442797,0.2533756,8,14.092,13.2320004
20151219,13.6149998,13.6218363,0.1346931,8,13.8520002,13.4090004
20151220,8.6870003,8.646377,0.1243009,8,8.8479996,8.3800001
20151221,11.6669998,11.6785259,0.0603511,8,11.7690001,11.5740004
20151222,13.9320002,13.9402404,0.1256023,8,14.2349997,13.8120003
20151223,17.7080002,17.6548118,0.181249,8,17.8430004,17.2070007
20151224,21.2870007,21.3021086,0.1077856,8,21.4130001,21.0529995
20151225,24.1270008,24.0008626,0.2610698,8,24.1830006,23.3419991
20151226,21.9810009,21.9726208,0.1068734,8,22.184,21.8110008
20151227,22.2469997,22.2327953,0.1495504,8,22.4459991,21.9489994
20151228,23.4519997,23.3841883,0.116286,8,23.4899998,23.1089993
20151229,18.9920006,18.9122113,0.175695,8,19.0739994,18.4880009
20151230,21.7859993,21.6715723,0.3963275,8,22.0100002,20.673000300000002
20151231,18.2849998,18.1704161,0.3346255,8,18.4130001,17.316
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
20160102,10.3030005,10.2818526,0.2039853,8,10.6280003,9.9329996
20160103,11.0500002,11.0080289,0.2540381,8,11.467,10.6610003
20160104,11.4890003,11.4814569,0.1359144,8,11.6859999,11.2700005
20160105,5.066,5.0470948,0.0593095,8,5.1440001,4.9239998
20160106,1.4170001,1.3889498,0.0677328,8,1.508,1.307
20160107,6.4770002,6.4531079,0.0759705,8,6.552,6.2989998
20160108,7.2350001,7.2018765,0.3215159,8,7.7030001,6.5760002
20160109,7.8899999,7.8559359,0.161475,8,8.0699997,7.5310001
20160110,13.7089996,13.679919,0.1025604,8,13.8179998,13.4799995
20160111,15.677,15.6192391,0.18546290000000001,8,15.8570004,15.2159996
20160112,6.1020002,6.035052,0.2129113,8,6.3429999,5.5939999
20160113,11.2799997,11.2299271,0.159315,8,11.4440002,10.9449997
20160114,5.7480001,5.6757754,0.1299952,8,5.8769999,5.474
20160115,15.3599997,15.3019466,0.181498,8,15.6199999,15.0559998
20160116,8.6169996,8.6119065,0.0644263,8,8.6929998,8.5270004
20160117,15.1540003,15.0925847,0.1381596,8,15.2959995,14.8929996
20160118,3.809,3.7965703,0.0609708,8,3.902,3.684
20160119,1.295,1.2217829,0.2049548,8,1.482,0.832
20160120,-0.491,-0.5046763,0.1424635,8,-0.268,-0.776
20160121,3.8570001,3.886448,0.2232982,8,4.2919998,3.592
20160122,6.7249999,6.6751161,0.2563186,8,7.1350002,6.303
20160123,-1.0930001,-1.1257698,0.098117,8,-0.945,-1.306
20160124,0.204,0.2105489,0.0852583,8,0.346,0.08
20160125,8.8269997,8.7741129,0.399031,8,9.493,8.1920004
20160126,10.5679998,10.4882554,0.1496453,8,10.724,10.2419996
20160127,15.5640001,15.5138231,0.151053,8,15.75,15.3059998
20160128,9.9779997,9.9593576,0.1400103,8,10.2069998,9.7530003
20160129,6.8239999,6.8033977,0.1007043,8,6.96,6.6290002
20160130,11.2950001,11.2555044,0.1510398,8,11.4820004,10.9779997
20160131,13.3430004,13.304145,0.1566786,8,13.5649996,13.0340004
20160201,20.548000300000002,20.5222228,0.092434,8,20.6830006,20.3829994
20160202,21.9780006,21.9572548,0.0594914,8,22.0319996,21.8360004
20160203,14.1459999,14.1088803,0.1063002,8,14.2860003,13.9090004
20160204,19.7380009,19.7117515,0.1455391,8,19.8379993,19.3600006
20160205,15.6590004,15.6367284,0.1379993,8,15.7819996,15.3030005
20160206,8.6339998,8.7517429,0.2255688,8,9.2720003,8.4989996
20160207,8.9250002,8.9165665,0.1405959,8,9.2030001,8.743
20160208,6.6430001,6.640165,0.0203224,8,6.6630001,6.6020002
20160209,12.0080004,11.9207247,0.186163,8,12.224,11.677
20160210,5.4400001,5.4033645,0.0709453,8,5.4980001,5.27
20160211,3.3800001,3.3911505,0.0552895,8,3.5209999,3.3150001
20160212,4.427,4.3874291,0.0879689,8,4.5430002,4.2779999
20160213,1.383,1.3819617,0.0790584,8,1.4910001,1.216
20160214,0.731,0.705409,0.0839716,8,0.842,0.572
20160215,-0.979,-1.0287189,0.1052948,8,-0.911,-1.256
20160216,13.217,13.1736022,0.1335472,8,13.3549995,12.9309998
20160217,14.1140003,14.0831342,0.1356149,8,14.3129997,13.8140001
20160218,13.177,13.1151737,0.113688,8,13.323,12.9499998
20160219,9.8940001,9.8826469,0.1169167,8,10.1040001,9.6929998
20160220,12.0249996,12.001528800000001,0.1143742,8,12.1949997,11.7860003
20160221,18.5569992,18.5406176,0.0639551,8,18.618,18.3959999
20160222,20.2759991,20.2914824,0.034136,8,20.3460007,20.2369995
20160223,12.4390001,12.4106682,0.0582277,8,12.4949999,12.3050003
20160224,8.7410002,8.7464754,0.1253809,8,9.0500002,8.6029997
20160225,21.9239998,21.8817635,0.0591192,8,21.9470005,21.7900009
20160226,11.7259998,11.6823037,0.0935665,8,11.8299999,11.5139999
20160227,8.9499998,8.924683,0.0849721,8,9.0609999,8.7629995
20160228,11.184,11.1651299,0.0832375,8,11.3190002,11.0340004
20160229,19.8180008,19.7679076,0.1264539,8,20.0009995,19.5919991
20160301,21.9890003,21.9803286,0.0551157,8,22.0639992,21.8610001
20160302,22.375,22.3522144,0.0728858,8,22.4729996,22.2369995
20160303,10.2489996,10.2357591,0.1846389,8,10.5299997,9.8839998
20160304,8.6719999,8.688631,0.114791,8,8.8839998,8.4720001
20160305,11.0830002,11.0417911,0.1157285,8,11.2609997,10.8570004
20160306,12.4919996,12.4895776,0.0534531,8,12.5819998,12.408
20160307,13.243,13.2891342,0.1630119,8,13.6040001,13.026
20160308,19.4909992,19.503744,0.0651631,8,19.6389999,19.4160004
20160309,25.5580006,25.5892953,0.1792133,8,25.9489994,25.3379993
20160310,24.6389999,24.6668788,0.0979512,8,24.8589993,24.5550003
20160311,26.1170006,26.1195615,0.1007828,8,26.2999992,25.9580002
20160312,26.3799992,26.3718017,0.0895334,8,26.4939995,26.1630001
20160313,24.7989998,24.7907098,0.0595639,8,24.8589993,24.6399994
20160314,24.2380009,24.2291584,0.2312808,8,24.6130009,23.8649998
20160315,25.2460003,25.2166826,0.139901,8,25.4169998,24.9489994
20160316,25.6539993,25.6616416,0.0572459,8,25.7770004,25.6000004
20160317,29.8120003,29.8055196,0.1134433,8,30.0130005,29.6130009
20160318,24.9909992,25.0059452,0.0643038,8,25.1089993,24.8969994
20160319,22.2619991,22.256562,0.0878777,8,22.4190006,22.0890007
20160320,13.7110004,13.7044455,0.1726564,8,13.9289999,13.302
20160321,5.5209999,5.5365628,0.1203682,8,5.6919999,5.329
20160322,13.7589998,13.7587409,0.1504574,8,14.0360003,13.5080004
20160323,18.7910004,18.8038651,0.0963519,8,18.9890003,18.6760006
20160324,24.5219994,24.5317173,0.0655374,8,24.6590004,24.4319992
20160325,25.1420002,25.1335995,0.0910024,8,25.2609997,24.9300003
20160326,23.9529991,23.964197,0.1153936,8,24.1420002,23.7450008
20160327,16.9349995,16.8963813,0.0780737,8,16.9699993,16.7059994
20160328,14.9499998,14.9319222,0.0474694,8,14.9790001,14.8240004
20160329,23.1739998,23.158437,0.0862565,8,23.2619991,22.9459991
20160330,18.8239994,18.8118696,0.107304,8,18.9880009,18.5839996
20160331,20.3999996,20.3911767,0.0381512,8,20.4540005,20.3139992
20160401,24.0289993,24.0645802,0.0591583,8,24.1550007,23.9440002
20160402,24.3579998,24.3334576,0.1415314,8,24.5270004,24.0890007
20160403,21.2380009,21.2325847,0.0630802,8,21.2959995,21.1130009
20160404,17.0820007,17.2584057,0.2912496,8,17.8439999,16.9990005
20160405,24.6429996,24.6456417,0.0316533,8,24.6849995,24.5869999
20160406,11.5480003,11.5340219,0.0489433,8,11.5939999,11.4259996
20160407,16.1040001,16.0548971,0.1748985,8,16.2409992,15.7659998
20160408,19.9190006,19.8902929,0.1039359,8,19.9599991,19.6809998
20160409,16.5510006,16.5647561,0.053544,8,16.6189995,16.4370003
20160410,9.9849997,9.9789882,0.0824983,8,10.0880003,9.7770004
20160411,15.3009996,15.2850558,0.1289667,8,15.5249996,15.1149998
20160412,22.9099998,22.9491969,0.0389222,8,23.0200005,22.8880005
20160413,18.1700001,18.161588,0.1420192,8,18.4239998,17.9379997
20160414,17.5,17.5267958,0.1043346,8,17.7269993,17.3869991
20160415,18.2859993,18.3043955,0.0735771,8,18.4400005,18.2070007
20160416,18.6240005,18.6411859,0.1024385,8,18.8239994,18.4810009
20160417,20.4559994,20.4603757,0.0687596,8,20.6040001,20.3780003
20160418,22.1779995,22.1770194,0.0709754,8,22.3190002,22.1030006
20160419,29.3549995,29.412948,0.1501327,8,29.7080002,29.2119999
20160420,30.5699997,30.5591699,0.1309505,8,30.7700005,30.2810001
20160421,23.5869999,23.6351174,0.0950265,8,23.8080006,23.5039997
20160422,26.4139996,26.4117267,0.1208301,8,26.6070004,26.2469997
20160423,21.3719997,21.3847619,0.1716548,8,21.6930008,21.1060009
20160424,24.132,24.1211228,0.1338808,8,24.3759995,23.8929996
20160425,23.4349995,23.5094542,0.2163177,8,23.9120007,23.2010002
20160426,27.0760002,27.0734969,0.0446079,8,27.1170006,26.9860001
20160427,28.4519997,28.4685198,0.0606467,8,28.5599995,28.3939991
20160428,29.4780006,29.4922177,0.076896,8,29.6009998,29.3959999
20160429,28.8040009,28.7957605,0.1399912,8,29.0119991,28.5919991
20160430,25.75,25.7939881,0.1487021,8,26.0939999,25.5720005
20160501,17.048000300000002,17.0508253,0.0705681,8,17.1709995,16.941
20160502,25.2280006,25.1713355,0.1279985,8,25.3099995,24.9090004
20160503,28.7609997,28.7588468,0.0430274,8,28.8209991,28.6879997
20160504,25.4090004,25.3934403,0.0471566,8,25.4459991,25.3050003
20160505,22.2789993,22.2824112,0.1058311,8,22.4860001,22.1280003
20160506,12.7399998,12.793345,0.1833016,8,13.1809998,12.585
20160507,18.0370007,18.0333007,0.0694976,8,18.1369991,17.9190006
20160508,23.4020004,23.4196356,0.1028111,8,23.5949993,23.2210007
20160509,27.7740002,27.7686715,0.1154665,8,27.9860001,27.6019993
20160510,26.3150005,26.3235582,0.0803419,8,26.4769993,26.2110004
20160511,27.8710003,27.8723439,0.0803614,8,28.0200005,27.7210007
20160512,26.7469997,26.7513095,0.1013827,8,26.9360008,26.5809994
20160513,27.3630009,27.2966094,0.1373615,8,27.4629993,27.0079994
20160514,25.3430004,25.3548196,0.1533212,8,25.6049995,25.0550003
20160515,26.6159992,26.6280597,0.0376227,8,26.6889992,26.5550003
20160516,18.6959991,18.7008202,0.0766353,8,18.8239994,18.5489998
20160517,22.0359993,22.0212848,0.1634951,8,22.3250008,21.7859993
20160518,21.0230007,21.0035114,0.1609134,8,21.2900009,20.7150002
20160519,16.7029991,16.6756413,0.0880656,8,16.8080006,16.5009995
20160520,15.698,15.7025665,0.0634877,8,15.8210001,15.6000004
20160521,20.5139999,20.5085804,0.0330019,8,20.5580006,20.4489994
20160522,24.618,24.6022147,0.2128237,8,24.9740009,24.2490005
20160523,20.816,20.8356067,0.1252677,8,21.1089993,20.6690006
20160524,20.4909992,20.5204049,0.1493734,8,20.7770004,20.2800007
20160525,27.6809998,27.690131,0.1135209,8,27.9200001,27.5429993
20160526,30.0680008,30.0750246,0.0998919,8,30.2380009,29.8780003
20160527,30.2059994,30.2088588,0.0834652,8,30.375,30.073
20160528,29.5849991,29.5694395,0.1095393,8,29.7600002,29.3509998
20160529,29.4680004,29.4563164,0.0965816,8,29.6490002,29.3180008
20160530,22.4619999,22.4923893,0.1114493,8,22.7189999,22.3290005
20160531,28.4020004,28.4298588,0.1774748,8,28.7600002,28.1560001
20160601,28.6310005,28.6108181,0.1096168,8,28.7420006,28.3810005
20160602,29.4769993,29.4624898,0.1312695,8,29.6509991,29.2080002
20160603,29.6060009,29.6015109,0.2085017,8,29.9540005,29.2299995
20160604,31.6700001,31.6308411,0.1388478,8,31.8199997,31.3360004
20160605,32.487999,32.4345312,0.132996,8,32.5830002,32.144001
20160606,30.3470001,30.3241599,0.0738368,8,30.4200001,30.1639996
20160607,27.9540005,27.903914,0.1800287,8,28.1959991,27.559
20160608,30.6970005,30.664519,0.2407347,8,31.0860004,30.2830009
20160609,26.3460007,26.3381864,0.0923162,8,26.4990005,26.1870003
20160610,26.9729996,26.9562928,0.0786458,8,27.0799999,26.8180008
20160611,28.7339993,28.7308864,0.1525078,8,28.9689999,28.4570007
20160612,33.0340004,33.0130833,0.0909222,8,33.1409988,32.8330002
20160613,33.4350014,33.4258154,0.1215004,8,33.6150017,33.2120018
20160614,29.1590004,29.1217821,0.1258036,8,29.2819996,28.8560009
20160615,31.1599998,31.1521741,0.1303926,8,31.3589993,30.9109993
20160616,31.4979992,31.5047613,0.1491222,8,31.7479992,31.2220001
20160617,33.0649986,33.0898594,0.1889944,8,33.3849983,32.7210007
20160618,27.5919991,27.5652044,0.1915121,8,27.8859997,27.2700005
20160619,27.2210007,27.224404,0.0234416,8,27.2700005,27.1959991
20160620,28.2040005,28.2002806,0.1437779,8,28.441,27.9540005
20160621,30.5139999,30.5110427,0.1380504,8,30.7229996,30.2520008
20160622,31.6429996,31.6162946,0.0564329,8,31.6819992,31.493
20160623,32.4490013,32.437938,0.0989164,8,32.5690002,32.2350006
20160624,31.9979992,31.9616688,0.0974563,8,32.0979996,31.8029995
20160625,30.7099991,30.648875,0.1293026,8,30.8029995,30.3670006
20160626,28.3169994,28.3147144,0.0542095,8,28.3999996,28.2280006
20160627,29.1520004,29.136866,0.077654,8,29.2329998,28.9710007
20160628,31.1140003,31.0959962,0.1477033,8,31.3369999,30.8339996
20160629,23.4629993,23.3903047,0.161966,8,23.6329994,23.1599998
20160630,30.8959999,30.8710424,0.1868572,8,31.1930008,30.5569992
20160701,29.9750004,29.9560094,0.1397277,8,30.1879997,29.7320004
20160702,31.2479992,31.2268466,0.0801571,8,31.3729992,31.0860004
20160703,31.1560001,31.139236,0.1345521,8,31.3640003,30.9300003
20160704,24.5820007,24.5198298,0.1607208,8,24.7439995,24.184
20160705,27.7679996,27.7721267,0.0603229,8,27.8710003,27.6870003
20160706,34.1170006,34.1282146,0.0924346,8,34.243,33.9560013
20160707,31.7469997,31.7372905,0.1195083,8,31.9300003,31.5440006
20160708,32.9150009,32.8971689,0.0838755,8,33.0330009,32.7639999
20160709,33.1640015,33.1771861,0.0324426,8,33.2210007,33.125
20160710,31.823,31.7953209,0.0899385,8,31.941,31.6110001
20160711,30.1599998,30.1423268,0.0943685,8,30.3059998,29.9899998
20160712,31.1879997,31.1701856,0.1153644,8,31.3649998,30.9740009
20160713,32.0859985,32.0907247,0.1406566,8,32.3409996,31.9029999
20160714,33.5270004,33.5180505,0.0653461,8,33.632,33.4269981
20160715,34.8709984,34.8911064,0.1347909,8,35.1279984,34.7140007
20160716,33.8040009,33.8076728,0.1343773,8,34.0340004,33.5639992
20160717,29.4969997,29.5064852,0.0886834,8,29.6720009,29.3880005
20160718,31.5349998,31.5404076,0.1232789,8,31.757,31.3549995
20160719,33.3470001,33.366899600000004,0.110143,8,33.5369987,33.1739998
20160720,32.8180008,32.8246766,0.0892952,8,32.9609985,32.6790009
20160721,30.9720001,30.9722961,0.0263723,8,31.0039997,30.9160004
20160722,31.4990005,31.4991294,0.028042,8,31.5440006,31.4570007
20160723,33.5629997,33.4854067,0.1498542,8,33.6599998,33.1619987
20160724,34.4640007,34.4681972,0.1077096,8,34.6380005,34.2789993
20160725,34.7010002,34.7058299,0.0456763,8,34.7939987,34.6520004
20160726,35.2799988,35.26578,0.0980074,8,35.3740005,35.0750008
20160727,35.3450012,35.3666963,0.1547486,8,35.6119995,35.1020012
20160728,33.7669983,33.7729825,0.0236647,8,33.8170013,33.7400017
20160729,34.7459984,34.733174,0.0568284,8,34.8160019,34.6279984
20160730,32.2939987,32.2732597,0.1051534,8,32.4440002,32.0509987
20160731,33.9160004,33.9030853,0.0950843,8,34.0620003,33.7229996
20160801,34.6430016,34.6388865,0.0586487,8,34.7389984,34.5429993
20160802,32.0050011,31.9739686,0.1754924,8,32.2900009,31.6329994
20160803,30.8719997,30.877173,0.0980142,8,31.0209999,30.6889992
20160804,28.9960003,28.9560375,0.1215669,8,29.1389999,28.6919994
20160805,29.691,29.6770214,0.0769687,8,29.7810001,29.5030003
20160806,30.5620003,30.5521035,0.14456,8,30.7950001,30.3260002
20160807,33.0369987,32.9914671,0.0716025,8,33.0820007,32.8520012
20160808,29.2439995,29.2441507,0.0465992,8,29.3239994,29.1690006
20160809,29.5760002,29.5328987,0.1034551,8,29.618,29.2880001
20160810,31.6299992,31.6410195,0.1184696,8,31.8439999,31.4290009
20160811,32.257,32.2809784,0.057889,8,32.3930016,32.2200012
20160812,32.4630013,32.4549406,0.0530823,8,32.5610008,32.3959999
20160813,33.1329994,33.1005081,0.063506,8,33.1990013,32.9860001
20160814,33.2999992,33.3142595,0.0419167,8,33.3950005,33.2509995
20160815,34.7420006,34.7223243,0.0557102,8,34.8139992,34.6459999
20160816,34.3380013,34.3054949,0.0509209,8,34.375,34.2200012
20160817,33.8590012,33.8402839,0.0398558,8,33.8919983,33.7859993
20160818,34.4160004,34.4154739,0.0363723,8,34.4679985,34.3510017
20160819,32.7529984,32.7523144,0.0376572,8,32.7999992,32.6790009
20160820,30.7029991,30.6849184,0.0542884,8,30.7420006,30.5720005
20160821,31.7549992,31.7303691,0.1179341,8,31.9109993,31.4869995
20160822,33.3370018,33.3419842,0.0219659,8,33.3769989,33.3009987
20160823,29.7970009,29.7914323,0.0334363,8,29.8479996,29.7250004
20160824,30.6490002,30.6175472,0.1270784,8,30.8449993,30.4120007
20160825,29.4449997,29.455917,0.1287465,8,29.6739998,29.2339993
20160826,32.7270012,32.7015205,0.16008,8,32.9319992,32.3740005
20160827,35.3030014,35.2888633,0.0861685,8,35.4179993,35.1069984
20160828,34.8759995,34.8986723,0.1900546,8,35.1990013,34.5369987
20160829,31.4629993,31.4521046,0.0614123,8,31.5319996,31.3220005
20160830,30.8659992,30.8467402,0.0949656,8,30.9519997,30.6329994
20160831,32.7630005,32.7365817,0.1452667,8,32.9889984,32.4599991
20160901,33.0979996,33.0837337,0.0952225,8,33.2350006,32.9469986
20160902,32.3950005,32.351526,0.1103871,8,32.5320015,32.1720009
20160903,22.6270008,22.6009492,0.0560265,8,22.6819992,22.5020008
20160904,25.9050007,25.9464355,0.1163248,8,26.1679993,25.7959995
20160905,27.1459999,27.1506266,0.034164,8,27.2150002,27.1229992
20160906,28.4669991,28.4385111,0.0603855,8,28.5209999,28.3439999
20160907,31.8029995,31.7909184,0.0857714,8,31.9190006,31.6450005
20160908,34.0709991,34.094028,0.1073969,8,34.2910004,33.9370003
20160909,34.5089989,34.481991,0.1052018,8,34.6119995,34.3510017
20160910,34.1430016,34.0880611,0.1287315,8,34.2879982,33.9239998
20160911,32.2439995,32.3298381,0.1565088,8,32.6650009,32.1910019
20160912,31.7649994,31.8350218,0.1368234,8,32.0929985,31.6660004
20160913,30.5240002,30.568983,0.1467992,8,30.8649998,30.3899994
20160914,31.6189995,31.5897824,0.1079406,8,31.7469997,31.427
20160915,32.6749992,32.6248502,0.0986626,8,32.7550011,32.5130005
20160916,31.3950005,31.4040633,0.112916,8,31.5240002,31.2199993
20160917,28.5909996,28.6027752,0.1766593,8,28.9330006,28.3780003
20160918,30.1650009,30.1435952,0.1145283,8,30.2520008,29.9470005
20160919,31.3899994,31.3792538,0.1363611,8,31.5930004,31.1609993
20160920,25.0410004,25.0707724,0.0732927,8,25.2509995,25.0170002
20160921,24.2460003,24.1989535,0.0538261,8,24.2759991,24.1359997
20160922,23.3829994,23.3937141,0.0309436,8,23.4470005,23.3659992
20160923,27.2339993,27.2773638,0.0880165,8,27.4379997,27.1760006
20160924,29.1229992,29.0799904,0.1518014,8,29.3139992,28.7889996
20160925,32.1739998,32.1487594,0.1482893,8,32.3540001,31.9099998
20160926,22.4619999,22.4703435,0.0658635,8,22.5860004,22.4020004
20160927,24.8579998,24.8585515,0.1219172,8,25.0890007,24.6889992
20160928,25.6509991,25.6851671,0.0843158,8,25.8589993,25.5970001
20160929,28.4419994,28.4625033,0.1519264,8,28.7399998,28.2759991
20160930,25.3859997,25.3868337,0.1806742,8,25.7719994,25.1450005
20161001,27.0599995,27.005515,0.0965107,8,27.0979996,26.8050003
20161002,27.3199997,27.3060843,0.1321095,8,27.5079994,27.0179996
20161003,26.1329994,26.1431598,0.1226224,8,26.375,25.9720001
20161004,25.9780006,25.9902391,0.1648151,8,26.2940006,25.7220001
20161005,24.2800007,24.224607,0.0926331,8,24.3150005,24.0279999
20161006,20.9020004,20.8265334,0.1484378,8,20.9769993,20.4810009
20161007,22.6040001,22.611062,0.1529064,8,22.8710003,22.3209991
20161008,22.2789993,22.2982497,0.0713495,8,22.4330006,22.173000300000002
20161009,20.1049995,20.126673,0.0511579,8,20.2280006,20.0510006
20161010,21.7140007,21.7176903,0.0996579,8,21.9109993,21.5790005
20161011,19.8549995,19.8243599,0.173587,8,20.1539993,19.6079998
20161012,19.7140007,19.7308853,0.045036,8,19.8290005,19.6779995
20161013,21.8770008,21.8843432,0.0658054,8,22.0100002,21.7740002
20161014,25.5389996,25.522029,0.1353801,8,25.7590008,25.2560005
20161015,20.8810005,20.8726923,0.214842,8,21.2390003,20.4540005
20161016,22.0809994,22.0861723,0.1633115,8,22.3969994,21.8640003
20161017,24.8449993,24.8426103,0.1640792,8,25.1580009,24.6100006
20161018,27.4759998,27.4721801,0.0570016,8,27.5890007,27.3780003
20161019,28.3460007,28.3606421,0.108632,8,28.5760002,28.2000008
20161020,30.9050007,30.8901729,0.192615,8,31.2329998,30.5230007
20161021,28.8199997,28.8177413,0.1241891,8,29.0569992,28.6310005
20161022,22.4829998,22.5071083,0.1454258,8,22.7819996,22.2700005
20161023,16.5249996,16.4759726,0.1256471,8,16.5990009,16.1760006
20161024,20.6259995,20.6262135,0.1038579,8,20.8260002,20.4500008
20161025,25.0400009,25.0379441,0.1191422,8,25.2479992,24.8050003
20161026,18.6970005,18.6734946,0.1522082,8,18.9619999,18.4629993
20161027,19.2509995,19.2532111,0.0801417,8,19.3689995,19.1509991
20161028,22.9039993,22.9064986,0.0318057,8,22.9689999,22.8540001
20161029,23.4260006,23.4035905,0.160797,8,23.6550007,23.059
20161030,25.4689999,25.4438501,0.053731,8,25.5100002,25.3279991
20161031,27.9820004,27.9768306,0.0622869,8,28.1060009,27.8899994
20161101,21.1889992,21.1497986,0.1139632,8,21.3619995,20.9510002
20161102,16.9370003,16.9869981,0.1143083,8,17.2119999,16.8659992
20161103,26.7029991,26.7403212,0.1269939,8,26.9699993,26.5310001
20161104,27.5750008,27.5778665,0.07605,8,27.7579994,27.4909992
20161105,19.9629993,19.9626904,0.0752225,8,20.1299992,19.8460007
20161106,18.5919991,18.5774044,0.0906425,8,18.7759991,18.4570007
20161107,21.0249996,21.0240836,0.0702013,8,21.1879997,20.9300003
20161108,17.6940002,17.6989593,0.0810971,8,17.823,17.5790005
20161109,19.1000004,19.1199957,0.0880026,8,19.3320007,19.0389996
20161110,18.4750004,18.4581452,0.0807188,8,18.6110001,18.3169994
20161111,17.6639996,17.6609457,0.0909374,8,17.8269997,17.5380001
20161112,20.3029995,20.2671306,0.0532682,8,20.3880005,20.2110004
